modalidad_trabajo,genero,canal_reclutamiento,estado_civil,id_colaborador,id_ultimo_jefe,seniority,distancia_oficina,dias_baja_salud,permanencia_promedio,salario,performance_score,psi_score,abandono_6meses,edad_ingreso
Híbrida,Hombre,Portal Web,Soltero,101872.0,102105.0,1.0,2.0,1.0,2.0,185934.0,78.0,71.0,0.0,25.0
Híbrida,Hombre,Linkedin,Soltero,101869.0,102075.0,1.0,3.0,1.0,9.0,324737.0,78.0,77.0,0.0,29.0
Híbrida,Mujer,Portal Web,Soltero,101789.0,102122.0,1.0,2.0,3.0,7.0,386862.0,78.0,65.0,1.0,34.0
Híbrida,Hombre,Linkedin,Casado,101431.0,102134.0,1.0,2.0,2.0,7.0,491303.0,78.0,78.0,0.0,40.0
Híbrida,Mujer,Portal Web,Soltero,101557.0,102063.0,1.0,2.0,8.0,11.0,251575.0,78.0,83.0,0.0,35.0
Híbrida,Mujer,Linkedin,Viudo,100010.0,102011.0,1.0,2.0,2.0,15.0,311664.0,78.0,73.0,0.0,39.0
Híbrida,Hombre,Linkedin,Soltero,103021.0,102064.0,1.0,2.0,1.0,1.0,100723.0,78.0,69.0,0.0,15.0
Híbrida,Hombre,Linkedin,Soltero,103557.0,102050.0,1.0,2.0,2.0,2.0,167538.0,78.0,74.0,0.0,18.0
Híbrida,Mujer,Linkedin,Divorciado,103898.0,102134.0,1.0,4.0,10.0,4.0,470457.0,78.0,59.0,1.0,41.0
Híbrida,Mujer,Portal Web,Casado,102777.0,102107.0,1.0,3.0,9.0,14.0,307086.0,78.0,73.0,0.0,46.0
Híbrida,Hombre,Portal Web,Casado,102823.0,102113.0,1.0,4.0,5.0,13.0,916562.0,78.0,79.0,1.0,47.0
Híbrida,Hombre,Linkedin,Casado,103911.0,102028.0,1.0,6.0,5.0,15.0,639599.0,78.0,76.0,1.0,41.0
Híbrida,Hombre,Linkedin,Soltero,101761.0,102096.0,1.0,2.0,4.0,2.0,160729.0,77.0,80.0,1.0,22.0
Híbrida,Hombre,Linkedin,Soltero,101860.0,102050.0,1.0,2.0,3.0,2.0,166829.0,77.0,74.0,0.0,18.0
Híbrida,Mujer,Portal Web,Casado,100220.0,102170.0,1.0,4.0,2.0,7.0,792326.0,77.0,78.0,0.0,40.0
Híbrida,Mujer,Ferias & Networking,Soltero,100157.0,102060.0,1.0,2.0,1.0,5.0,428549.0,77.0,65.0,0.0,32.0
Híbrida,Mujer,Portal Web,Soltero,100274.0,102130.0,1.0,6.0,0.0,4.0,449637.0,77.0,77.0,0.0,38.0
Híbrida,Hombre,Linkedin,Casado,100951.0,102134.0,1.0,2.0,1.0,7.0,451633.0,77.0,83.0,0.0,38.0
Híbrida,Hombre,Portal Web,Soltero,100377.0,102160.0,1.0,7.0,2.0,10.0,487113.0,77.0,87.0,0.0,41.0
Híbrida,Mujer,Portal Web,Soltero,101497.0,102146.0,1.0,5.0,5.0,8.0,280985.0,77.0,77.0,0.0,45.0
Híbrida,Hombre,Referidos,Divorciado,100340.0,102041.0,1.0,2.0,1.0,12.0,296091.0,77.0,76.0,0.0,38.0
Híbrida,Hombre,Portal Web,Casado,101665.0,102113.0,1.0,4.0,4.0,13.0,914274.0,77.0,79.0,1.0,47.0
Híbrida,Hombre,Portal Web,Soltero,102489.0,102040.0,1.0,2.0,8.0,1.0,119990.0,77.0,63.0,0.0,15.0
Híbrida,Hombre,Referidos,Soltero,102338.0,102160.0,1.0,2.0,2.0,4.0,162544.0,77.0,65.0,0.0,25.0
Híbrida,Mujer,Referidos,Soltero,102917.0,102067.0,1.0,2.0,1.0,3.0,373544.0,77.0,73.0,0.0,28.0
Híbrida,Hombre,Referidos,Soltero,102821.0,102055.0,1.0,2.0,1.0,4.0,405924.0,77.0,73.0,0.0,30.0
Híbrida,Mujer,Portal Web,Soltero,102849.0,102063.0,1.0,2.0,8.0,11.0,251667.0,77.0,83.0,0.0,35.0
Híbrida,Mujer,Linkedin,Casado,102796.0,102026.0,1.0,7.0,1.0,5.0,255813.0,77.0,81.0,0.0,36.0
Híbrida,Hombre,Linkedin,Casado,102381.0,102151.0,1.0,3.0,8.0,15.0,280617.0,77.0,73.0,0.0,46.0
Híbrida,Hombre,Referidos,Divorciado,102976.0,102041.0,1.0,2.0,2.0,12.0,299181.0,77.0,76.0,1.0,38.0
Híbrida,Hombre,Referidos,Soltero,100532.0,102076.0,1.0,2.0,2.0,1.0,249816.0,76.0,72.0,1.0,24.0
Híbrida,Hombre,Linkedin,Casado,100981.0,102098.0,1.0,2.0,8.0,7.0,366800.0,76.0,73.0,0.0,30.0
Híbrida,Mujer,Referidos,Soltero,101226.0,102070.0,1.0,5.0,0.0,4.0,366983.0,76.0,79.0,0.0,30.0
Híbrida,Hombre,Referidos,Soltero,100194.0,102055.0,1.0,2.0,2.0,4.0,409502.0,76.0,73.0,1.0,30.0
Híbrida,Hombre,Portal Web,Soltero,100609.0,102139.0,1.0,5.0,2.0,10.0,447432.0,76.0,71.0,1.0,40.0
Híbrida,Hombre,Linkedin,Casado,101676.0,102162.0,1.0,2.0,1.0,10.0,467308.0,76.0,69.0,0.0,42.0
Híbrida,Hombre,Linkedin,Soltero,100094.0,102151.0,1.0,5.0,6.0,7.0,275816.0,76.0,85.0,0.0,45.0
Híbrida,Hombre,Linkedin,Soltero,100134.0,102143.0,1.0,3.0,8.0,5.0,280607.0,76.0,87.0,0.0,45.0
Híbrida,Mujer,Ferias & Networking,Viudo,100827.0,102042.0,1.0,2.0,1.0,16.0,404860.0,76.0,68.0,0.0,41.0
Híbrida,Hombre,Ferias & Networking,Divorciado,101621.0,102131.0,1.0,3.0,1.0,10.0,775586.0,76.0,73.0,0.0,48.0
Híbrida,Hombre,Referidos,Casado,101416.0,102140.0,1.0,7.0,1.0,10.0,682117.0,76.0,76.0,1.0,51.0
Híbrida,Hombre,Ferias & Networking,Soltero,101147.0,102106.0,1.0,2.0,0.0,20.0,798249.0,76.0,80.0,1.0,48.0
Híbrida,Mujer,Linkedin,Casado,100956.0,102143.0,1.0,3.0,3.0,10.0,714623.0,76.0,91.0,0.0,54.0
Híbrida,Mujer,Linkedin,Divorciado,101122.0,102083.0,1.0,2.0,2.0,4.0,877333.0,76.0,76.0,0.0,54.0
Híbrida,Mujer,Portal Web,Soltero,103926.0,102097.0,1.0,3.0,0.0,3.0,118219.0,76.0,61.0,1.0,18.0
Híbrida,Hombre,Referidos,Soltero,102485.0,102076.0,1.0,2.0,2.0,1.0,247754.0,76.0,72.0,0.0,24.0
Híbrida,Hombre,Linkedin,Casado,103618.0,102098.0,1.0,2.0,9.0,7.0,371700.0,76.0,73.0,0.0,30.0
Híbrida,Mujer,Referidos,Soltero,102509.0,102070.0,1.0,5.0,0.0,4.0,367248.0,76.0,79.0,0.0,30.0
Híbrida,Hombre,Portal Web,Soltero,103529.0,102139.0,1.0,5.0,2.0,10.0,452931.0,76.0,71.0,0.0,40.0
Híbrida,Mujer,Linkedin,Viudo,103199.0,102090.0,1.0,4.0,1.0,13.0,305771.0,76.0,81.0,0.0,43.0
Híbrida,Mujer,Portal Web,Viudo,103870.0,102130.0,1.0,1.0,2.0,12.0,636759.0,76.0,74.0,1.0,48.0
Híbrida,Mujer,Linkedin,Casado,103636.0,102143.0,1.0,3.0,3.0,10.0,718674.0,76.0,91.0,1.0,54.0
Híbrida,Mujer,Linkedin,Viudo,102202.0,102096.0,1.0,4.0,2.0,18.0,915683.0,76.0,76.0,0.0,49.0
Híbrida,Hombre,Referidos,Casado,102570.0,102051.0,1.0,4.0,2.0,12.0,914513.0,76.0,76.0,0.0,47.0
Híbrida,Mujer,Referidos,Soltero,101076.0,102136.0,1.0,2.0,1.0,2.0,101639.0,75.0,76.0,1.0,20.0
Híbrida,Mujer,Portal Web,Casado,101993.0,102046.0,1.0,4.0,3.0,6.0,268794.0,75.0,79.0,1.0,24.0
Híbrida,Mujer,Portal Web,Soltero,100723.0,102070.0,1.0,2.0,2.0,11.0,251868.0,75.0,77.0,0.0,38.0
Híbrida,Hombre,Portal Web,Soltero,101281.0,102012.0,1.0,4.0,0.0,12.0,378654.0,75.0,70.0,0.0,34.0
Híbrida,Mujer,Portal Web,Casado,100790.0,102054.0,1.0,8.0,1.0,4.0,288939.0,75.0,70.0,0.0,38.0
Híbrida,Mujer,Linkedin,Viudo,101500.0,102096.0,1.0,4.0,3.0,16.0,914314.0,75.0,76.0,0.0,49.0
Híbrida,Mujer,Referidos,Soltero,103235.0,102136.0,1.0,2.0,1.0,2.0,100720.0,75.0,76.0,0.0,20.0
Híbrida,Mujer,Ferias & Networking,Soltero,103393.0,102068.0,1.0,2.0,3.0,1.0,101533.0,75.0,83.0,0.0,16.0
Híbrida,Mujer,Portal Web,Soltero,102504.0,102088.0,1.0,5.0,1.0,2.0,205987.0,75.0,71.0,1.0,24.0
Híbrida,Hombre,Portal Web,Soltero,102895.0,102012.0,1.0,4.0,1.0,12.0,373843.0,75.0,70.0,0.0,34.0
Híbrida,Hombre,Linkedin,Soltero,102431.0,102151.0,1.0,5.0,7.0,7.0,281246.0,75.0,85.0,0.0,45.0
Híbrida,Hombre,Portal Web,Casado,103805.0,102013.0,1.0,7.0,7.0,7.0,294876.0,75.0,74.0,1.0,38.0
Híbrida,Mujer,Ferias & Networking,Viudo,103555.0,102042.0,1.0,2.0,2.0,16.0,410232.0,75.0,68.0,1.0,41.0
Híbrida,Mujer,Portal Web,Casado,103916.0,102152.0,1.0,3.0,1.0,8.0,721049.0,75.0,63.0,1.0,53.0
Híbrida,Mujer,Linkedin,Divorciado,102449.0,102083.0,1.0,2.0,1.0,4.0,874004.0,75.0,76.0,0.0,54.0
Híbrida,Hombre,Ferias & Networking,Soltero,100569.0,102047.0,1.0,2.0,3.0,3.0,508781.0,74.0,80.0,0.0,35.0
Híbrida,Hombre,Portal Web,Casado,100561.0,102013.0,1.0,7.0,7.0,7.0,297610.0,74.0,74.0,0.0,38.0
Híbrida,Mujer,Linkedin,Casado,103366.0,102113.0,1.0,2.0,2.0,2.0,212711.0,74.0,77.0,0.0,24.0
Híbrida,Hombre,Referidos,Casado,102237.0,102122.0,1.0,5.0,0.0,5.0,807751.0,74.0,87.0,0.0,38.0
Híbrida,Hombre,Portal Web,Casado,102762.0,102083.0,1.0,4.0,1.0,4.0,512103.0,74.0,82.0,0.0,39.0
Híbrida,Mujer,Portal Web,Soltero,103373.0,102070.0,1.0,2.0,3.0,11.0,244241.0,74.0,77.0,0.0,38.0
Híbrida,Hombre,Portal Web,Casado,100373.0,102083.0,1.0,4.0,1.0,4.0,507516.0,73.0,82.0,0.0,39.0
Híbrida,Mujer,Ferias & Networking,Soltero,101489.0,102123.0,1.0,3.0,1.0,8.0,489401.0,72.0,76.0,0.0,39.0
Híbrida,Mujer,Ferias & Networking,Soltero,103909.0,102123.0,1.0,3.0,1.0,8.0,488462.0,71.0,76.0,0.0,39.0
Híbrida,Hombre,Portal Web,Casado,101627.0,102023.0,1.0,2.0,0.0,2.0,101341.0,70.0,66.0,0.0,12.0
Híbrida,Mujer,Linkedin,Soltero,100102.0,102038.0,1.0,2.0,0.0,1.0,160720.0,70.0,77.0,0.0,17.0
Híbrida,Mujer,Portal Web,Soltero,100328.0,102036.0,1.0,5.0,2.0,6.0,249722.0,70.0,61.0,1.0,33.0
Híbrida,Mujer,Referidos,Soltero,101266.0,102150.0,1.0,3.0,1.0,7.0,275056.0,70.0,83.0,0.0,44.0
Híbrida,Mujer,Portal Web,Casado,101023.0,102011.0,1.0,3.0,2.0,8.0,437525.0,70.0,78.0,1.0,37.0
Híbrida,Mujer,Linkedin,Soltero,102979.0,102038.0,1.0,2.0,1.0,1.0,163446.0,70.0,77.0,1.0,17.0
Híbrida,Mujer,Portal Web,Soltero,103943.0,102099.0,1.0,2.0,9.0,5.0,293493.0,70.0,83.0,1.0,29.0
Híbrida,Mujer,Portal Web,Soltero,103932.0,102036.0,1.0,5.0,3.0,6.0,245857.0,70.0,61.0,1.0,33.0
Híbrida,Hombre,Linkedin,Viudo,102375.0,102113.0,1.0,2.0,3.0,13.0,310130.0,70.0,91.0,0.0,46.0
Híbrida,Mujer,Portal Web,Casado,100432.0,102134.0,1.0,3.0,0.0,12.0,504390.0,69.0,67.0,1.0,43.0
Híbrida,Mujer,Portal Web,Casado,103341.0,102134.0,1.0,1.0,1.0,12.0,814350.0,69.0,64.0,1.0,49.0
Híbrida,Mujer,Linkedin,Casado,100673.0,102049.0,1.0,7.0,1.0,1.0,191691.0,68.0,84.0,0.0,16.0
Híbrida,Mujer,Portal Web,Casado,100413.0,102066.0,1.0,5.0,0.0,6.0,265283.0,68.0,82.0,0.0,38.0
Híbrida,Hombre,Ferias & Networking,Soltero,103818.0,102131.0,1.0,3.0,1.0,2.0,122117.0,68.0,74.0,0.0,22.0
Híbrida,Mujer,Referidos,Casado,102885.0,102054.0,1.0,2.0,2.0,3.0,412006.0,68.0,79.0,1.0,29.0
Híbrida,Mujer,Referidos,Soltero,101856.0,102064.0,1.0,2.0,0.0,1.0,147646.0,67.0,74.0,1.0,19.0
Híbrida,Hombre,Ferias & Networking,Soltero,101752.0,102064.0,1.0,6.0,0.0,8.0,352578.0,67.0,71.0,0.0,28.0
Híbrida,Hombre,Ferias & Networking,Soltero,101157.0,102059.0,1.0,4.0,3.0,4.0,388298.0,67.0,69.0,1.0,31.0
Híbrida,Mujer,Referidos,Divorciado,101192.0,102150.0,1.0,4.0,3.0,11.0,446527.0,67.0,80.0,0.0,44.0
Híbrida,Hombre,Linkedin,Divorciado,101360.0,102054.0,1.0,2.0,3.0,13.0,270184.0,67.0,77.0,1.0,39.0
Híbrida,Hombre,Portal Web,Casado,101217.0,102115.0,1.0,5.0,1.0,12.0,276006.0,67.0,71.0,1.0,42.0
Híbrida,Mujer,Linkedin,Casado,100562.0,102051.0,1.0,1.0,1.0,8.0,453873.0,67.0,75.0,1.0,39.0
Híbrida,Hombre,Portal Web,Casado,101749.0,102116.0,1.0,5.0,0.0,3.0,301763.0,67.0,81.0,1.0,47.0
Híbrida,Hombre,Referidos,Casado,103639.0,102150.0,1.0,2.0,1.0,5.0,430626.0,67.0,72.0,1.0,40.0
Híbrida,Mujer,Linkedin,Casado,103245.0,102143.0,1.0,3.0,2.0,11.0,831562.0,67.0,71.0,1.0,40.0
Híbrida,Mujer,Portal Web,Casado,103008.0,102066.0,1.0,5.0,0.0,6.0,272444.0,67.0,82.0,0.0,38.0
Híbrida,Mujer,Linkedin,Casado,102677.0,102051.0,1.0,1.0,1.0,8.0,458140.0,67.0,75.0,0.0,38.0
Híbrida,Hombre,Referidos,Soltero,101107.0,102156.0,1.0,3.0,3.0,7.0,249006.0,66.0,73.0,1.0,29.0
Híbrida,Hombre,Portal Web,Soltero,101391.0,102043.0,1.0,1.0,1.0,9.0,431517.0,66.0,70.0,1.0,31.0
Híbrida,Mujer,Linkedin,Soltero,100313.0,102088.0,1.0,2.0,9.0,11.0,795755.0,66.0,76.0,1.0,49.0
Híbrida,Hombre,Referidos,Soltero,102645.0,102156.0,1.0,3.0,3.0,7.0,250892.0,66.0,73.0,0.0,29.0
Híbrida,Hombre,Portal Web,Casado,103551.0,102116.0,1.0,5.0,1.0,3.0,293934.0,66.0,81.0,1.0,47.0
Híbrida,Mujer,Portal Web,Casado,103446.0,102058.0,1.0,6.0,2.0,15.0,307168.0,66.0,73.0,1.0,41.0
Híbrida,Mujer,Linkedin,Soltero,102398.0,102088.0,1.0,2.0,8.0,11.0,801687.0,66.0,76.0,1.0,49.0
Híbrida,Mujer,Linkedin,Soltero,101142.0,102043.0,1.0,6.0,1.0,3.0,276368.0,65.0,73.0,0.0,39.0
Híbrida,Mujer,Portal Web,Casado,101117.0,102058.0,1.0,6.0,2.0,15.0,306367.0,65.0,73.0,0.0,41.0
Híbrida,Mujer,Linkedin,Casado,100234.0,102041.0,1.0,2.0,2.0,16.0,880303.0,65.0,74.0,0.0,41.0
Híbrida,Hombre,Portal Web,Casado,100682.0,102032.0,1.0,4.0,7.0,17.0,681539.0,65.0,73.0,0.0,43.0
Híbrida,Hombre,Portal Web,Soltero,102844.0,102119.0,1.0,7.0,1.0,7.0,309438.0,65.0,67.0,0.0,32.0
Híbrida,Mujer,Portal Web,Casado,102811.0,102127.0,1.0,2.0,1.0,8.0,332634.0,65.0,74.0,0.0,33.0
Híbrida,Hombre,Portal Web,Soltero,103086.0,102043.0,1.0,1.0,1.0,9.0,433068.0,65.0,70.0,1.0,31.0
Híbrida,Hombre,Linkedin,Soltero,103827.0,102127.0,1.0,2.0,5.0,7.0,466606.0,65.0,80.0,1.0,38.0
Híbrida,Mujer,Linkedin,Soltero,102692.0,102043.0,1.0,6.0,0.0,5.0,277848.0,65.0,73.0,1.0,39.0
Híbrida,Mujer,Linkedin,Casado,102345.0,102041.0,1.0,2.0,2.0,16.0,873142.0,65.0,74.0,1.0,41.0
Híbrida,Hombre,Portal Web,Soltero,100594.0,102066.0,1.0,2.0,2.0,4.0,326363.0,64.0,62.0,1.0,26.0
Híbrida,Mujer,Linkedin,Casado,101913.0,102098.0,1.0,7.0,2.0,6.0,410746.0,64.0,73.0,0.0,35.0
Híbrida,Mujer,Portal Web,Viudo,101883.0,102043.0,1.0,3.0,1.0,8.0,701989.0,64.0,73.0,1.0,45.0
Híbrida,Hombre,Portal Web,Soltero,103156.0,102066.0,1.0,2.0,1.0,4.0,325576.0,64.0,62.0,0.0,26.0
Híbrida,Mujer,Portal Web,Viudo,103445.0,102043.0,1.0,4.0,2.0,8.0,699135.0,64.0,73.0,1.0,45.0
Híbrida,Mujer,Referidos,Casado,101495.0,102072.0,1.0,2.0,3.0,4.0,408390.0,63.0,81.0,1.0,32.0
Híbrida,Hombre,Referidos,Soltero,100639.0,102096.0,1.0,2.0,1.0,13.0,899871.0,63.0,82.0,1.0,54.0
Híbrida,Hombre,Referidos,Soltero,103048.0,102096.0,1.0,2.0,1.0,13.0,894755.0,63.0,82.0,0.0,54.0
Híbrida,Hombre,Portal Web,Casado,101922.0,102110.0,1.0,4.0,2.0,4.0,180213.0,62.0,72.0,1.0,25.0
Híbrida,Hombre,Portal Web,Casado,100209.0,102106.0,1.0,5.0,3.0,1.0,188365.0,62.0,74.0,1.0,22.0
Híbrida,Mujer,Referidos,Casado,100394.0,102047.0,1.0,3.0,2.0,4.0,431825.0,62.0,88.0,1.0,30.0
Híbrida,Mujer,Portal Web,Casado,100725.0,102007.0,1.0,2.0,3.0,3.0,262367.0,62.0,83.0,0.0,34.0
Híbrida,Mujer,Portal Web,Casado,101829.0,102094.0,1.0,2.0,1.0,9.0,436689.0,62.0,86.0,0.0,41.0
Híbrida,Hombre,Ferias & Networking,Soltero,101781.0,102034.0,1.0,2.0,1.0,3.0,441939.0,62.0,81.0,0.0,34.0
Híbrida,Hombre,Ferias & Networking,Casado,100927.0,102171.0,1.0,7.0,1.0,3.0,636092.0,62.0,74.0,0.0,50.0
Híbrida,Hombre,Portal Web,Casado,104032.0,102106.0,1.0,5.0,3.0,1.0,184173.0,62.0,74.0,1.0,22.0
Híbrida,Hombre,Ferias & Networking,Soltero,102531.0,102034.0,1.0,2.0,1.0,3.0,439479.0,62.0,81.0,0.0,34.0
Híbrida,Hombre,Ferias & Networking,Casado,102217.0,102171.0,1.0,7.0,0.0,3.0,634753.0,62.0,74.0,0.0,50.0
Híbrida,Mujer,Portal Web,Divorciado,102898.0,102129.0,1.0,3.0,10.0,11.0,920740.0,62.0,70.0,1.0,48.0
Híbrida,Mujer,Portal Web,Soltero,103899.0,102100.0,1.0,2.0,7.0,8.0,861106.0,62.0,79.0,1.0,47.0
Híbrida,Hombre,Ferias & Networking,Soltero,100258.0,102023.0,1.0,4.0,1.0,4.0,293294.0,61.0,79.0,0.0,23.0
Híbrida,Hombre,Portal Web,Soltero,100183.0,102038.0,1.0,5.0,1.0,7.0,372545.0,61.0,73.0,0.0,28.0
Híbrida,Mujer,Linkedin,Soltero,101017.0,102054.0,1.0,1.0,1.0,5.0,375572.0,61.0,87.0,1.0,35.0
Híbrida,Hombre,Ferias & Networking,Casado,101305.0,102126.0,1.0,2.0,2.0,16.0,719599.0,61.0,66.0,1.0,53.0
Híbrida,Mujer,Portal Web,Casado,103203.0,102094.0,1.0,2.0,1.0,9.0,438623.0,61.0,86.0,1.0,42.0
Híbrida,Mujer,Linkedin,Casado,103303.0,102054.0,1.0,4.0,2.0,16.0,387454.0,61.0,73.0,1.0,41.0
Híbrida,Hombre,Ferias & Networking,Casado,103467.0,102126.0,1.0,2.0,1.0,16.0,715730.0,61.0,66.0,1.0,53.0
Híbrida,Mujer,Linkedin,Soltero,101979.0,102074.0,1.0,2.0,11.0,6.0,388044.0,60.0,73.0,1.0,30.0
Híbrida,Hombre,Portal Web,Soltero,100006.0,102098.0,1.0,1.0,1.0,6.0,888252.0,60.0,73.0,1.0,38.0
Híbrida,Mujer,Linkedin,Casado,101965.0,102054.0,1.0,4.0,2.0,16.0,384309.0,60.0,73.0,1.0,41.0
Híbrida,Mujer,Linkedin,Casado,101159.0,102059.0,1.0,2.0,0.0,3.0,720854.0,60.0,80.0,0.0,45.0
Híbrida,Mujer,Portal Web,Casado,103120.0,102139.0,1.0,5.0,2.0,3.0,208419.0,60.0,71.0,1.0,26.0
Híbrida,Mujer,Headhunter,Casado,102378.0,102128.0,1.0,2.0,11.0,13.0,299250.0,60.0,69.0,1.0,48.0
Híbrida,Hombre,Portal Web,Casado,100141.0,102172.0,1.0,2.0,2.0,7.0,309705.0,59.0,67.0,1.0,34.0
Híbrida,Mujer,Portal Web,Casado,101077.0,102058.0,1.0,2.0,9.0,5.0,352331.0,59.0,74.0,1.0,28.0
Híbrida,Mujer,Portal Web,Casado,103720.0,102058.0,1.0,2.0,9.0,5.0,349860.0,59.0,74.0,1.0,28.0
Híbrida,Hombre,Portal Web,Soltero,103825.0,102098.0,1.0,1.0,1.0,6.0,887930.0,59.0,73.0,1.0,38.0
Híbrida,Hombre,Portal Web,Divorciado,103461.0,102082.0,1.0,2.0,2.0,5.0,311450.0,59.0,77.0,1.0,43.0
Híbrida,Mujer,Linkedin,Soltero,100755.0,102138.0,1.0,4.0,3.0,5.0,209999.0,58.0,73.0,1.0,29.0
Híbrida,Hombre,Portal Web,Soltero,100892.0,102155.0,1.0,2.0,1.0,5.0,227457.0,58.0,73.0,1.0,28.0
Híbrida,Mujer,Linkedin,Casado,101087.0,102042.0,1.0,5.0,12.0,3.0,867443.0,58.0,81.0,1.0,36.0
Híbrida,Hombre,Portal Web,Divorciado,100018.0,102082.0,1.0,2.0,3.0,5.0,306436.0,58.0,77.0,1.0,43.0
Híbrida,Mujer,Linkedin,Soltero,103980.0,102060.0,1.0,1.0,9.0,1.0,228688.0,58.0,67.0,1.0,21.0
Híbrida,Mujer,Linkedin,Casado,103862.0,102059.0,1.0,4.0,7.0,11.0,486257.0,58.0,74.0,1.0,35.0
Híbrida,Hombre,Linkedin,Soltero,102877.0,102122.0,1.0,4.0,0.0,5.0,378054.0,58.0,70.0,0.0,42.0
Híbrida,Mujer,Linkedin,Soltero,101114.0,102157.0,1.0,3.0,1.0,1.0,139506.0,57.0,72.0,1.0,24.0
Híbrida,Hombre,Linkedin,Casado,101346.0,102005.0,1.0,2.0,1.0,5.0,227118.0,57.0,76.0,0.0,18.0
Híbrida,Mujer,Referidos,Casado,100742.0,102143.0,1.0,1.0,4.0,8.0,367633.0,57.0,76.0,0.0,34.0
Híbrida,Hombre,Portal Web,Casado,101414.0,102115.0,1.0,3.0,0.0,8.0,451028.0,57.0,70.0,1.0,37.0
Híbrida,Mujer,Linkedin,Casado,101916.0,102059.0,1.0,4.0,7.0,11.0,484369.0,57.0,74.0,1.0,35.0
Híbrida,Hombre,Linkedin,Casado,100613.0,102122.0,1.0,4.0,1.0,5.0,376973.0,57.0,70.0,0.0,42.0
Híbrida,Mujer,Portal Web,Casado,100874.0,102040.0,1.0,2.0,1.0,12.0,297248.0,57.0,73.0,1.0,40.0
Híbrida,Hombre,Linkedin,Casado,100880.0,102144.0,1.0,7.0,2.0,11.0,877895.0,57.0,76.0,1.0,54.0
Híbrida,Mujer,Linkedin,Soltero,104131.0,102157.0,1.0,3.0,2.0,1.0,138253.0,57.0,72.0,0.0,24.0
Híbrida,Hombre,Portal Web,Soltero,103829.0,102155.0,1.0,2.0,1.0,5.0,233584.0,57.0,73.0,1.0,28.0
Híbrida,Hombre,Linkedin,Casado,102513.0,102005.0,1.0,2.0,2.0,5.0,225252.0,57.0,76.0,0.0,18.0
Híbrida,Mujer,Portal Web,Casado,102768.0,102125.0,1.0,6.0,3.0,14.0,278416.0,57.0,74.0,0.0,45.0
Híbrida,Mujer,Ferias & Networking,Casado,101080.0,102124.0,1.0,3.0,2.0,15.0,405800.0,56.0,73.0,0.0,43.0
Híbrida,Hombre,Portal Web,Casado,100303.0,102026.0,1.0,1.0,1.0,17.0,780925.0,56.0,73.0,1.0,40.0
Híbrida,Hombre,Linkedin,Divorciado,101648.0,102127.0,1.0,3.0,2.0,11.0,816347.0,56.0,80.0,1.0,51.0
Híbrida,Hombre,Portal Web,Soltero,101764.0,102041.0,1.0,2.0,2.0,13.0,796089.0,56.0,69.0,1.0,45.0
Híbrida,Mujer,Linkedin,Divorciado,100773.0,102092.0,1.0,5.0,1.0,9.0,858981.0,56.0,82.0,0.0,50.0
Híbrida,Hombre,Portal Web,Casado,102928.0,102026.0,1.0,1.0,1.0,17.0,779137.0,56.0,73.0,0.0,40.0
Híbrida,Hombre,Linkedin,Divorciado,103701.0,102127.0,1.0,3.0,2.0,11.0,819769.0,56.0,80.0,1.0,51.0
Híbrida,Mujer,Referidos,Casado,100131.0,102158.0,1.0,2.0,1.0,6.0,845919.0,55.0,73.0,0.0,42.0
Híbrida,Mujer,Portal Web,Soltero,100525.0,102101.0,1.0,4.0,2.0,9.0,306308.0,55.0,74.0,1.0,46.0
Híbrida,Mujer,Referidos,Soltero,101671.0,102140.0,1.0,2.0,0.0,6.0,736416.0,55.0,66.0,1.0,54.0
Híbrida,Mujer,Portal Web,Viudo,100108.0,102051.0,1.0,3.0,2.0,7.0,882067.0,55.0,79.0,1.0,50.0
Híbrida,Hombre,Portal Web,Casado,101610.0,102143.0,1.0,6.0,2.0,12.0,792368.0,54.0,73.0,0.0,42.0
Híbrida,Mujer,Portal Web,Soltero,101138.0,102049.0,1.0,3.0,3.0,5.0,271617.0,54.0,79.0,0.0,37.0
Híbrida,Hombre,Portal Web,Casado,100205.0,102054.0,1.0,6.0,2.0,14.0,319152.0,54.0,73.0,0.0,41.0
Híbrida,Hombre,Portal Web,Casado,102351.0,102143.0,1.0,6.0,2.0,12.0,788750.0,54.0,73.0,0.0,42.0
Híbrida,Mujer,Referidos,Casado,102592.0,102158.0,1.0,2.0,1.0,6.0,845070.0,54.0,73.0,1.0,42.0
Híbrida,Mujer,Portal Web,Soltero,103035.0,102075.0,1.0,3.0,2.0,7.0,279918.0,54.0,71.0,1.0,40.0
Híbrida,Hombre,Portal Web,Casado,102637.0,102054.0,1.0,6.0,3.0,14.0,314891.0,54.0,73.0,1.0,41.0
Híbrida,Hombre,Linkedin,Casado,100213.0,102085.0,1.0,1.0,2.0,5.0,298419.0,53.0,70.0,1.0,45.0
Híbrida,Hombre,Linkedin,Casado,101742.0,102075.0,1.0,3.0,1.0,7.0,326885.0,51.0,73.0,0.0,27.0
Híbrida,Hombre,Headhunter,Soltero,100660.0,102133.0,1.0,7.0,0.0,3.0,117694.0,48.0,75.0,0.0,21.0
Híbrida,Hombre,Referidos,Soltero,101437.0,102040.0,1.0,1.0,1.0,2.0,293473.0,48.0,78.0,0.0,22.0
Híbrida,Hombre,Linkedin,Soltero,101937.0,102048.0,1.0,6.0,6.0,6.0,370877.0,48.0,78.0,1.0,26.0
